hhnum,food_insecure_flag_adult,adltfscat,foodsufficient,poverty_ratio,poverty_band,snap_any,foodpantry,household_size,num_adults,num_children,num_elderly,employed_adults,any_employed_adult,head_age,head_sex,head_hispanic,head_racecat,head_educcat,head_employment,region,rural,nonmetro,anyvehicle,vehiclenum,caraccess,dist_sm,dist_cs,dist_walmart,nearsnap_dist,nearff_dist,nearnonff_dist,fah_event_count,fah_storetype_unique,fafh_event_count,fafh_schoolmeal_events,targetgroup,hhwgt
119368,1,3,2,1.07048996561551,1.0-1.3 (near poverty),False,0,3,3,0,1,0,0,47.5,1,1,1,2.0,5,4,0,0,1,1,-996,1.79,0.68,2.72,0.68,0.56,0.22,6.0,0.0,5.0,0.0,4,4410.27503853719
119371,0,1,1,5.26410026857654,>4.0 (higher),True,0,1,1,0,0,1,1,27.5,1,0,1,1.0,1,3,0,0,1,2,-996,0.28,0.31,3.51,0.25,0.24,0.19,2.0,0.0,5.0,0.0,3,77888.2514064122
119373,0,1,2,3.0906254583551602,2.0-4.0 (moderate),False,0,3,2,1,0,2,1,27.5,2,0,1,4.0,1,3,1,0,1,3,-996,9.73,8.79,9.87,3.26,9.79,2.12,3.0,0.0,5.0,0.0,3,56732.4024503034
119374,0,1,1,1.5641897940913199,1.3-2.0 (low income),False,0,1,1,0,0,1,1,27.5,1,1,1,5.0,1,2,0,0,1,1,-996,0.13,0.14,1.46,0.13,0.18,0.05,1.0,0.0,7.0,0.0,2,36951.3746361801
119375,0,1,1,2.6966292134831504,2.0-4.0 (moderate),False,0,2,2,0,2,0,0,68.0,2,0,1,4.0,5,2,0,0,1,1,-996,2.29,0.45,2.42,0.45,0.46,0.4,3.0,0.0,1.0,0.0,3,54578.3248949417
119379,0,1,1,4.58543949711891,>4.0 (higher),False,0,3,3,0,0,2,1,47.5,2,0,1,4.0,5,2,0,0,1,2,-996,0.93,1.34,0.59,0.59,0.5,0.07,8.0,0.0,14.0,0.0,3,16085.2730726338
119380,0,1,1,2.4435394298407997,2.0-4.0 (moderate),False,0,5,1,4,0,1,1,47.5,2,0,1,6.0,1,2,0,0,1,2,-996,4.9,1.85,3.67,0.84,0.81,0.31,3.0,0.0,11.0,0.0,3,12826.5142868704
119382,0,2,2,2.45720272393923,2.0-4.0 (moderate),False,0,3,2,1,2,1,1,85.0,2,0,1,4.0,1,3,1,0,1,2,-996,6.57,1.18,6.58,1.13,4.69,1.2,1.0,0.0,11.0,0.0,4,7555.67913588128
119383,0,1,2,1.7326915957052902,1.3-2.0 (low income),False,1,5,2,3,0,1,1,27.5,2,0,1,4.0,5,4,1,0,1,1,-996,2.94,2.22,3.05,2.07,2.11,2.15,7.0,0.0,15.0,0.0,2,2016.04069857199
119384,1,4,2,0.768128916741271,<=1.0 (at/below poverty),False,0,1,1,0,0,0,0,47.5,2,0,1,3.0,5,2,0,0,1,1,1,4.33,0.44,0.63,0.44,0.52,0.29,2.0,0.0,2.0,0.0,4,18307.7158673827
119391,1,3,2,0.97741577193632,<=1.0 (at/below poverty),False,0,5,2,3,0,0,0,47.5,1,0,1,5.0,5,4,1,0,1,1,-996,2.36,1.78,2.47,1.74,1.77,1.77,2.0,0.0,0.0,0.0,4,2400.65179864403
119394,1,3,2,2.1372446306967,2.0-4.0 (moderate),False,0,3,2,1,0,2,1,27.5,2,1,5,4.0,1,4,0,0,1,2,-996,1.1,0.15,0.96,0.15,0.18,0.14,7.0,0.0,19.0,0.0,3,2619.58284622466
119400,0,1,1,5.8208486118386595,>4.0 (higher),False,0,4,3,1,0,3,1,47.5,1,0,1,5.0,1,1,0,0,1,2,-996,1.62,2.4,6.06,1.62,1.39,0.4,2.0,0.0,10.0,0.0,3,41551.8157698258
119405,1,4,3,6.3405550581915895,>4.0 (higher),True,0,1,1,0,0,1,1,47.5,1,0,1,2.0,1,1,0,0,1,1,-996,2.43,0.48,2.92,0.48,0.08,0.26,2.0,0.0,1.0,0.0,3,73489.0894514167
119406,1,4,2,0.8663457978526471,<=1.0 (at/below poverty),False,0,5,2,3,0,2,1,27.5,1,0,1,4.0,1,2,0,0,0,-996,1,1.87,0.04,3.72,0.04,0.32,0.08,3.0,0.0,16.0,0.0,1,8312.78956685428
119412,0,1,1,2.0742630535360203,2.0-4.0 (moderate),True,1,2,2,0,0,2,1,47.5,2,0,1,4.0,1,2,1,0,1,2,-996,28.07,13.95,27.47,0.32,9.27,0.36,3.0,0.0,8.0,0.0,3,13021.3648332496
119417,0,1,1,1.52766338406446,1.3-2.0 (low income),True,0,1,1,0,1,0,0,85.0,2,0,1,4.0,5,4,0,0,1,1,-996,0.57,0.17,2.42,0.17,0.11,0.56,6.0,0.0,0.0,0.0,2,25126.5712359758
119419,0,1,1,0.327113232104122,<=1.0 (at/below poverty),False,0,4,2,2,0,0,0,27.5,1,0,1,3.0,3,4,0,0,1,2,-996,1.53,0.55,2.23,0.55,1.55,0.55,2.0,0.0,0.0,0.0,4,2841.64131699417
119421,0,2,2,1.71888988361683,1.3-2.0 (low income),True,0,1,1,0,0,0,0,27.5,2,0,1,5.0,5,3,0,0,0,-996,0,1.44,0.33,3.67,0.33,1.13,0.37,1.0,0.0,6.0,0.0,2,24879.2305602235
119425,1,4,2,0.36442516268980496,<=1.0 (at/below poverty),False,0,4,2,2,0,1,1,27.5,2,0,1,3.0,5,3,1,1,1,1,-996,1.3,0.23,1.05,0.23,0.85,0.25,5.0,0.0,32.0,0.0,4,1634.26936655396
119427,1,4,4,0.976765102445472,<=1.0 (at/below poverty),True,0,2,1,1,0,1,1,47.5,2,0,1,3.0,1,2,0,0,0,-996,-996,0.5,1.25,0.68,0.49,0.69,0.46,0.0,0.0,0.0,0.0,4,4807.55034382965
119429,0,2,2,0.9034914950760969,<=1.0 (at/below poverty),False,1,1,1,0,1,0,0,85.0,2,0,1,3.0,5,3,1,1,1,1,-996,10.81,5.05,13.2,5.05,10.79,4.72,1.0,0.0,4.0,0.0,4,15007.7160123355
119432,1,4,2,1.1440544787847,1.0-1.3 (near poverty),False,0,3,2,1,0,2,1,47.5,2,0,1,4.0,1,4,0,0,1,1,-996,0.16,0.17,0.26,0.01,0.19,0.04,0.0,0.0,11.0,0.0,2,5983.30193599151
119433,0,1,1,3.4421678783873104,2.0-4.0 (moderate),False,0,2,2,0,0,1,1,47.5,1,0,2,3.0,5,1,0,0,0,-996,0,0.71,0.18,3.69,0.18,0.27,0.17,6.0,0.0,9.0,0.0,4,10232.6789075206
119435,0,1,1,3.8878889174595,2.0-4.0 (moderate),False,0,8,6,2,0,5,1,27.5,2,1,5,6.0,2,1,0,0,1,3,-996,0.13,0.14,7.19,0.13,0.31,0.17,6.0,0.0,2.0,0.0,3,12779.7645505067
119437,0,1,1,0.817932426237537,<=1.0 (at/below poverty),True,1,3,2,1,0,1,1,47.5,2,0,2,3.0,5,2,0,0,1,1,-996,0.76,0.5,3.45,0.5,0.51,0.48,1.0,0.0,11.0,0.0,1,15674.6710737353
119438,0,1,2,2.18082429501085,2.0-4.0 (moderate),False,0,4,3,1,0,3,1,47.5,2,0,1,3.0,1,4,0,0,1,3,-996,0.75,0.18,4.91,0.18,0.19,0.12,4.0,0.0,9.0,0.0,3,8180.02084609417
119441,0,1,1,1.2690019828155998,1.0-1.3 (near poverty),True,0,2,2,0,1,0,0,62.5,2,0,1,4.0,5,3,0,0,1,1,-996,0.56,0.31,1.46,0.31,0.56,0.33,5.0,0.0,1.0,0.0,2,13901.2919116539
119452,0,1,2,1.5809623265036399,1.3-2.0 (low income),False,0,2,2,0,0,2,1,47.5,1,0,6,4.0,1,2,0,0,1,2,-996,2.2,0.38,3.49,0.33,0.3,0.29,4.0,0.0,5.0,0.0,2,9541.81959464942
119454,0,1,1,2.6967462039045604,2.0-4.0 (moderate),False,0,4,2,2,0,1,1,27.5,2,0,1,5.0,2,3,1,0,1,2,-996,3.92,4.96,5.64,2.95,3.13,2.94,2.0,0.0,5.0,0.0,3,22152.454245522
119455,0,1,1,2.5539703991217397,2.0-4.0 (moderate),True,0,2,2,0,2,1,1,68.0,2,0,4,1.0,1,4,0,0,0,-996,0,0.91,0.35,1.74,0.21,0.35,0.3,0.0,0.0,1.0,0.0,3,13030.7771225362
119456,0,2,1,1.2706405035172201,1.0-1.3 (near poverty),False,0,5,3,2,0,2,1,47.5,2,1,5,3.0,1,4,0,0,1,1,-996,1.09,0.14,2.41,0.08,0.47,0.12,4.0,0.0,3.0,0.0,2,3360.91246541346
119458,1,4,2,3.56618124672603,2.0-4.0 (moderate),True,0,3,3,0,0,2,1,47.5,2,0,6,6.0,1,3,1,1,1,3,-996,0.18,1.08,0.85,0.18,0.16,0.16,4.0,0.0,25.0,0.0,3,11846.6613723784
119461,0,1,1,4.59803043867502,>4.0 (higher),False,0,1,1,0,1,1,1,68.0,1,0,1,6.0,1,4,0,0,1,2,-996,0.5,0.37,1.07,0.37,0.38,0.17,3.0,0.0,1.0,0.0,3,308838.996577416
119466,0,1,1,6.308740251156641,>4.0 (higher),True,0,2,2,0,0,2,1,47.5,1,0,1,3.0,1,2,1,1,1,2,-996,2.17,2.32,13.06,1.98,1.81,1.81,2.0,0.0,8.0,0.0,3,111231.829381186
119470,0,1,2,2.15176157571844,2.0-4.0 (moderate),False,0,6,3,3,0,2,1,47.5,2,1,1,2.0,1,3,0,0,1,3,-996,0.32,0.82,2.13,0.32,0.32,0.09,1.0,0.0,29.0,0.0,3,17998.8999464708
119476,1,4,3,3.1073231871083298,2.0-4.0 (moderate),True,0,1,1,0,0,1,1,27.5,2,0,1,6.0,1,3,0,0,1,1,-996,1.02,0.63,1.17,0.44,0.69,0.78,0.0,0.0,6.0,0.0,3,71106.7853178138
119479,0,1,1,1.74487772637145,1.3-2.0 (low income),False,0,2,2,0,0,1,1,47.5,1,0,2,2.0,5,2,0,0,1,1,-996,1.39,0.48,1.49,0.27,0.94,0.4,0.0,0.0,7.0,0.0,2,5347.8289000146
119486,0,1,1,6.71794592607107,>4.0 (higher),False,0,2,2,0,2,1,1,68.0,2,0,1,3.0,1,3,0,0,1,2,-996,0.75,0.66,0.59,0.59,0.63,0.62,2.0,0.0,3.0,0.0,3,25391.4223308411
119501,0,1,1,1.05605028810896,1.0-1.3 (near poverty),True,0,3,2,1,0,1,1,27.5,2,0,1,3.0,5,1,1,1,1,1,-996,6.66,3.41,15.98,3.41,11.59,3.59,1.0,0.0,3.0,0.0,4,2197.05933042735
119502,1,3,2,2.42076633840644,2.0-4.0 (moderate),False,0,1,1,0,0,1,1,47.5,2,0,1,3.0,1,1,0,0,1,1,-996,0.81,0.93,1.82,0.81,0.93,0.07,0.0,0.0,9.0,0.0,3,57479.6214393352
119504,1,3,3,0.8200925313945799,<=1.0 (at/below poverty),False,0,2,1,1,0,0,0,47.5,2,0,4,3.0,5,2,0,0,1,2,-996,3.54,0.54,2.5,0.54,0.71,0.32,8.0,0.0,7.0,0.0,4,3603.51292152199
119506,1,4,3,0.919242650870048,<=1.0 (at/below poverty),False,0,5,3,2,0,1,1,47.5,2,0,1,1.0,5,3,0,0,0,-996,-996,0.5,0.03,4.01,0.03,0.53,0.03,6.0,0.0,21.0,0.0,4,1339.28151771045
119510,0,1,1,2.98899947616553,2.0-4.0 (moderate),True,0,3,2,1,1,1,1,68.0,1,1,1,4.0,3,4,0,0,1,2,-996,2.38,0.17,2.6,0.17,2.95,0.18,3.0,0.0,17.0,0.0,3,51113.1191611752
119511,0,1,1,1.18968935888962,1.0-1.3 (near poverty),False,0,2,2,0,0,1,1,27.5,2,0,1,4.0,1,1,1,0,1,2,-996,4.63,2.79,4.24,2.62,4.53,3.27,1.0,0.0,11.0,0.0,2,10208.4625560154
119522,0,1,2,2.53126184805579,2.0-4.0 (moderate),True,0,4,3,1,1,2,1,27.5,2,1,1,1.0,5,3,1,1,1,3,-996,4.35,3.25,4.48,0.79,4.35,4.28,4.0,0.0,6.0,0.0,4,33014.580552181
119529,0,1,1,2.9123595505618,2.0-4.0 (moderate),False,0,2,2,0,2,0,0,85.0,2,0,1,3.0,5,3,1,1,1,2,-996,3.44,3.22,5.66,3.04,5.07,2.71,4.0,0.0,2.0,0.0,3,16672.4680656482
119534,0,1,2,1.29279576999339,1.0-1.3 (near poverty),False,1,2,2,0,1,0,0,62.5,2,0,2,3.0,5,3,1,0,1,2,-996,4.93,3.05,6.36,3.05,2.65,1.44,3.0,0.0,11.0,0.0,2,15224.9599231803
119540,0,2,1,2.6472885032538,2.0-4.0 (moderate),False,0,4,3,1,0,2,1,47.5,2,0,3,5.0,1,2,0,0,1,3,-996,1.4,0.59,1.86,0.51,0.69,0.17,18.0,0.0,24.0,0.0,3,10263.5076519028
119542,0,2,2,1.78030667547918,1.3-2.0 (low income),False,1,2,2,0,0,0,0,27.5,2,0,1,4.0,5,1,0,0,1,2,-996,0.92,0.15,4.0,0.05,0.38,0.13,10.0,0.0,5.0,0.0,2,6595.9281255297
119557,0,2,1,0.188580408590885,<=1.0 (at/below poverty),True,0,3,1,2,0,0,0,27.5,2,0,1,1.0,5,3,0,0,1,1,-996,1.07,0.21,0.43,0.21,0.39,0.4,3.0,0.0,25.0,0.0,4,10786.3719099097
119567,0,1,1,1.38187626404512,1.3-2.0 (low income),True,0,4,1,3,0,0,0,27.5,2,0,2,4.0,3,3,0,0,1,1,-996,1.52,0.23,0.77,0.23,0.77,0.45,0.0,0.0,34.0,0.0,4,4391.36861459412
119570,0,2,2,1.49607124148769,1.3-2.0 (low income),False,0,3,2,1,0,1,1,27.5,2,1,1,2.0,5,3,0,0,1,2,-996,0.27,0.51,0.41,0.27,0.31,0.26,3.0,0.0,3.0,0.0,4,31603.8040908586
119572,0,2,2,1.33245208195638,1.3-2.0 (low income),True,0,2,2,0,0,0,0,27.5,2,0,1,4.0,5,2,0,0,1,1,-996,1.13,0.94,3.58,0.06,0.55,0.53,1.0,0.0,16.0,0.0,4,6660.8834021803
119577,0,1,1,10.0,>4.0 (higher),True,0,3,2,1,0,2,1,27.5,2,0,2,5.0,1,1,0,0,1,3,-996,1.52,0.88,0.42,0.42,0.39,0.43,1.0,0.0,6.0,0.0,3,25352.3226385759
119578,0,1,1,3.33255757598784,2.0-4.0 (moderate),False,0,2,2,0,2,1,1,68.0,2,0,1,3.0,5,4,0,0,1,2,-996,0.55,0.74,3.93,0.55,0.21,0.21,3.0,0.0,1.0,0.0,3,61542.2525381245
119580,0,2,2,1.38770707251567,1.3-2.0 (low income),True,0,1,1,0,0,0,0,47.5,2,0,2,6.0,5,2,0,0,0,-996,-996,3.89,0.23,3.38,0.23,0.1,0.06,4.0,0.0,4.0,0.0,2,5036.0752918623
119582,0,1,1,10.0,>4.0 (higher),True,0,2,2,0,0,0,0,27.5,2,0,1,5.0,2,4,0,0,1,2,1,0.2,0.32,1.18,0.2,0.38,0.2,4.0,0.0,11.0,0.0,3,48267.3110288712
119585,1,4,3,0.206126538791869,<=1.0 (at/below poverty),False,1,7,2,5,0,1,1,47.5,2,1,1,1.0,1,4,0,0,1,1,0,0.1,0.13,4.59,0.1,0.13,0.12,3.0,0.0,1.0,0.0,4,3466.02258387199
119586,0,2,1,1.8237016467549199,1.3-2.0 (low income),False,0,6,2,4,0,2,1,27.5,2,1,1,4.0,1,4,0,0,1,1,-996,0.71,0.27,0.73,0.27,0.41,0.28,3.0,0.0,18.0,0.0,2,46802.7304179772
119592,0,1,2,0.758770897766708,<=1.0 (at/below poverty),False,0,3,1,2,0,1,1,27.5,2,0,2,4.0,1,3,0,0,0,-996,-996,0.4,0.9,2.2,0.4,0.4,0.12,1.0,0.0,2.0,0.0,1,29649.8889335809
119594,0,1,1,0.896317301773328,<=1.0 (at/below poverty),False,0,6,2,4,0,1,1,27.5,2,1,1,3.0,1,3,0,0,0,-996,-996,0.39,0.15,1.83,0.15,0.31,0.21,2.0,0.0,9.0,0.0,4,1309.93309865228
119598,0,1,1,1.73252565960927,1.3-2.0 (low income),True,0,2,2,0,0,0,0,47.5,1,0,1,5.0,3,3,0,0,1,2,-996,1.0,0.63,1.18,0.47,0.69,0.79,3.0,0.0,0.0,0.0,2,19843.8874882835
119599,1,3,2,3.64425162689805,2.0-4.0 (moderate),False,0,4,2,2,0,2,1,47.5,2,1,1,5.0,1,4,0,0,1,2,-996,1.56,0.55,2.74,0.55,0.66,0.43,3.0,0.0,18.0,0.0,3,38292.4514181432
119601,0,1,2,4.4415069398546,>4.0 (higher),False,0,2,2,0,0,1,1,47.5,2,0,1,4.0,2,1,0,0,1,2,-996,1.18,0.25,2.04,0.25,0.57,0.74,9.0,0.0,10.0,0.0,3,30540.9064667357
119602,0,1,1,1.80911471974856,1.3-2.0 (low income),False,0,3,3,0,2,1,1,68.0,1,1,5,3.0,5,4,0,0,1,1,-996,1.75,0.25,2.59,0.25,0.4,0.19,3.0,0.0,0.0,0.0,2,6105.91832831841
119603,1,4,3,1.3473318872017401,1.3-2.0 (low income),True,1,4,3,1,1,1,1,47.5,2,1,1,4.0,3,3,0,0,1,4,-996,1.2,0.09,5.0,0.09,0.53,0.2,2.0,0.0,3.0,0.0,4,7674.32676070868
119605,1,3,2,1.74467323187108,1.3-2.0 (low income),True,0,1,1,0,0,0,0,62.5,2,0,1,3.0,5,1,0,0,1,1,-996,2.34,1.94,18.22,1.94,2.34,2.07,0.0,0.0,7.0,0.0,4,3507.00395178656
119606,0,1,1,2.8190691772745797,2.0-4.0 (moderate),True,0,2,2,0,0,1,1,47.5,2,0,1,3.0,5,1,0,0,1,2,-996,0.7,0.49,17.96,0.49,0.71,0.52,2.0,0.0,7.0,0.0,3,4518.58842062764
119609,1,3,1,0.248926139339969,<=1.0 (at/below poverty),False,1,3,1,2,0,0,0,47.5,2,0,2,2.0,5,2,0,0,0,-996,-996,3.46,0.29,2.09,0.29,0.82,0.2,3.0,0.0,7.0,0.0,4,30823.1393918101
119621,0,1,1,2.01152435830278,2.0-4.0 (moderate),True,0,3,1,2,0,1,1,47.5,2,0,1,5.0,1,2,1,0,1,1,-996,8.33,0.3,8.04,0.3,7.66,5.0,2.0,0.0,11.0,0.0,3,11461.3743573451
119622,0,1,1,1.20322291853178,1.0-1.3 (near poverty),True,0,1,1,0,0,1,1,62.5,2,1,5,1.0,1,3,0,0,1,1,-996,0.85,0.39,1.3,0.05,0.19,0.22,5.0,0.0,3.0,0.0,4,5302.70845169488
119628,0,1,2,1.7504627915586801,1.3-2.0 (low income),True,0,5,3,2,0,2,1,47.5,2,1,6,1.0,5,4,0,0,1,2,1,1.23,0.75,5.14,0.28,1.27,0.09,6.0,0.0,3.0,0.0,2,10304.7673332788
119629,0,1,1,2.41903502974223,2.0-4.0 (moderate),True,0,2,2,0,0,0,0,47.5,2,0,1,1.0,5,3,1,0,1,2,-996,2.99,2.15,2.75,1.57,2.75,1.41,1.0,0.0,8.0,0.0,3,9297.34967422218
119631,0,1,1,0.41648590021692,<=1.0 (at/below poverty),True,0,4,1,3,0,1,1,47.5,2,0,2,3.0,1,3,1,0,1,1,-996,1.66,1.46,3.79,0.6,0.44,0.41,1.0,0.0,12.0,0.0,4,4016.3664140911
119632,0,1,1,0.510921880784894,<=1.0 (at/below poverty),True,0,5,2,3,0,0,0,27.5,2,0,1,2.0,5,3,1,0,0,-996,-996,7.14,2.2,6.11,1.75,6.14,4.26,0.0,0.0,0.0,0.0,4,1121.41458680287
119634,0,1,1,0.831930585683297,<=1.0 (at/below poverty),False,0,4,2,2,0,1,1,47.5,2,0,1,4.0,2,4,1,0,1,4,-996,3.08,2.89,17.03,2.89,8.77,2.89,6.0,0.0,6.0,0.0,1,19878.4981248403
119635,0,1,2,0.698299015219337,<=1.0 (at/below poverty),True,0,1,1,0,0,1,1,27.5,1,0,1,5.0,1,2,0,0,1,1,-996,3.91,0.18,3.43,0.18,0.07,0.07,1.0,0.0,2.0,0.0,1,3248.55457526468
119637,0,1,1,6.44205849685302,>4.0 (higher),True,0,5,2,3,0,1,1,47.5,2,0,4,5.0,5,4,0,0,1,2,-996,0.77,0.83,16.19,0.41,0.37,0.25,1.0,0.0,20.0,0.0,3,45663.0121134375
119640,1,4,2,0.9501652346331789,<=1.0 (at/below poverty),False,0,2,1,1,0,0,0,47.5,2,0,1,4.0,5,2,0,0,1,1,-996,7.55,0.73,0.86,0.58,0.6,0.6,3.0,0.0,4.0,0.0,1,6105.54426078286
119642,0,1,2,1.37074148296593,1.3-2.0 (low income),False,0,7,5,2,2,1,1,47.5,1,0,1,4.0,5,3,0,0,1,3,-996,0.27,1.1,0.38,0.27,0.38,0.32,9.0,0.0,11.0,0.0,4,2343.55980504822
119643,0,2,2,2.02643754130866,2.0-4.0 (moderate),False,0,2,2,0,0,1,1,27.5,1,0,6,3.0,3,2,0,0,1,1,-996,1.72,0.37,1.38,0.37,0.45,0.42,4.0,0.0,7.0,0.0,3,9961.43042706992
119647,0,1,1,1.8874476119955599,1.3-2.0 (low income),True,0,5,1,4,0,1,1,47.5,2,0,1,4.0,1,2,1,0,1,1,-996,6.29,4.35,11.3,4.35,5.85,1.91,2.0,0.0,31.0,1.0,3,84772.7302945358
119648,0,2,1,1.03253622559653,1.0-1.3 (near poverty),True,0,4,3,1,0,1,1,47.5,2,0,2,4.0,5,3,0,0,1,1,-996,0.76,0.59,2.39,0.5,0.56,0.41,6.0,0.0,10.0,0.0,4,5314.93564221125
119652,0,1,1,3.42574457948303,2.0-4.0 (moderate),True,0,5,2,3,0,2,1,47.5,1,0,1,5.0,1,2,0,0,1,2,-996,2.74,0.96,7.77,0.96,1.47,1.35,3.0,0.0,15.0,0.0,3,53177.1514284038
119658,0,1,2,1.03740912095175,1.0-1.3 (near poverty),False,0,2,2,0,0,1,1,27.5,1,1,1,3.0,2,4,0,0,1,3,-996,0.9,0.61,1.21,0.12,0.1,0.11,3.0,0.0,7.0,0.0,2,5818.85320937111
119674,0,1,2,1.0897554527429,1.0-1.3 (near poverty),False,0,2,2,0,2,0,0,68.0,2,0,1,5.0,5,1,0,0,1,4,-996,1.74,0.42,2.39,0.18,0.15,0.15,3.0,0.0,15.0,0.0,2,25120.5074185892
119675,1,3,2,1.2728494872314,1.0-1.3 (near poverty),False,0,2,2,0,0,2,1,27.5,1,0,1,3.0,1,2,0,0,1,2,-996,0.4,1.13,0.66,0.4,0.61,0.34,2.0,0.0,1.0,0.0,2,4341.09098172784
119678,0,1,1,1.24841648590022,1.0-1.3 (near poverty),False,0,4,2,2,0,2,1,47.5,2,0,1,5.0,1,2,0,0,1,2,-996,1.05,0.44,2.62,0.42,0.54,0.21,10.0,0.0,31.0,1.0,2,9791.12903373807
119683,0,1,2,6.5174524619516605,>4.0 (higher),True,0,1,1,0,0,1,1,47.5,1,0,1,5.0,1,3,0,0,1,1,-996,0.25,0.39,4.24,0.25,0.18,0.18,3.0,0.0,1.0,0.0,3,26304.1439949441
119686,0,1,1,0.922770850226202,<=1.0 (at/below poverty),True,0,5,5,0,0,1,1,19.0,2,0,1,4.0,1,2,0,0,1,2,-996,31.42,0.89,0.65,0.21,0.12,0.1,2.0,0.0,8.0,0.0,1,8374.01825327799
119694,1,3,2,0.750297422339722,<=1.0 (at/below poverty),False,0,2,1,1,0,0,0,27.5,2,0,1,3.0,5,1,1,0,1,2,-996,0.94,0.82,2.42,0.82,0.98,0.59,12.0,0.0,27.0,0.0,4,1760.21040719481
119695,0,1,1,4.21572680164062,>4.0 (higher),False,0,3,2,1,0,2,1,27.5,2,0,1,6.0,1,1,1,0,1,2,-996,2.0,2.06,6.43,2.0,1.78,0.78,2.0,0.0,16.0,0.0,3,38567.6338077214
119696,0,1,1,1.6114592658907798,1.3-2.0 (low income),True,0,1,1,0,1,0,0,85.0,2,0,1,3.0,5,1,0,0,1,1,-996,0.37,0.14,4.48,0.14,0.53,0.16,2.0,0.0,0.0,0.0,2,22842.2518013655
119713,0,1,1,1.34085972002147,1.3-2.0 (low income),False,0,1,1,0,1,0,0,85.0,2,0,1,3.0,5,2,1,1,1,1,-996,24.84,9.6,26.26,9.19,9.1,0.26,1.0,0.0,4.0,0.0,2,80076.3459784031
119718,1,3,1,0.752014324082363,<=1.0 (at/below poverty),False,0,1,1,0,0,0,0,47.5,2,0,1,1.0,5,2,1,0,0,-996,0,0.26,0.16,0.24,0.16,0.11,0.16,4.0,0.0,2.0,0.0,4,10273.652525245
119719,0,1,1,0.544209850168855,<=1.0 (at/below poverty),False,0,3,3,0,0,1,1,47.5,2,1,1,2.0,5,3,0,0,1,2,-996,0.97,0.91,1.05,0.57,0.59,0.59,6.0,0.0,3.0,0.0,1,11109.4426698776
119723,0,1,1,1.01796508724019,1.0-1.3 (near poverty),True,0,2,2,0,0,1,1,27.5,2,0,1,5.0,5,3,1,0,1,2,-996,0.47,0.33,2.99,0.16,0.52,0.33,1.0,0.0,8.0,0.0,4,15630.8016197388
119729,0,1,1,6.0161145926589095,>4.0 (higher),True,0,1,1,0,0,1,1,27.5,2,0,2,5.0,1,3,0,0,0,-996,-996,0.42,0.95,1.22,0.42,0.3,0.26,2.0,0.0,11.0,0.0,3,8517.28597336575
119735,0,1,1,3.2229185317815596,2.0-4.0 (moderate),False,0,1,1,0,0,1,1,47.5,1,0,1,4.0,1,2,0,0,1,1,-996,0.17,0.17,1.44,0.12,0.12,0.02,5.0,0.0,0.0,0.0,3,87043.7231958467
119740,0,1,2,2.15010845986985,2.0-4.0 (moderate),False,0,4,2,2,0,2,1,47.5,2,1,1,3.0,1,4,0,0,1,1,-996,0.37,0.46,3.77,0.37,0.33,0.15,6.0,0.0,2.0,0.0,3,9633.54505467699
119746,0,1,2,0.429722470904208,<=1.0 (at/below poverty),True,0,1,1,0,1,0,0,85.0,2,0,2,1.0,5,3,1,0,0,-996,-996,2.71,2.64,5.42,0.73,1.88,1.88,0.0,0.0,6.0,0.0,1,7659.94170229635
119750,0,2,1,0.0175317784418823,<=1.0 (at/below poverty),True,0,1,1,0,0,0,0,47.5,2,0,1,4.0,5,2,0,0,1,1,-996,0.5,1.25,0.68,0.49,0.69,0.46,2.0,0.0,4.0,0.0,4,8845.7664578977
119751,0,1,1,7.3923520167626995,>4.0 (higher),False,0,3,2,1,0,1,1,27.5,2,0,1,5.0,5,3,0,0,1,2,-996,1.88,0.41,1.73,0.36,0.38,0.41,2.0,0.0,15.0,0.0,3,42281.5879937095
119755,0,2,1,1.64546386825961,1.3-2.0 (low income),True,0,6,3,3,0,1,1,27.5,2,1,5,4.0,2,4,0,0,1,2,-996,0.25,0.25,0.76,0.25,0.21,0.2,3.0,0.0,5.0,0.0,2,63634.5352792397
119770,0,1,1,0.545411324172371,<=1.0 (at/below poverty),False,0,2,2,0,2,0,0,85.0,2,0,1,3.0,5,3,0,0,1,2,-996,0.83,1.01,2.06,0.24,0.24,0.18,8.0,0.0,3.0,0.0,1,63374.7961105675
119774,0,2,2,1.9992595335061099,1.3-2.0 (low income),False,0,5,4,1,0,3,1,47.5,2,0,1,4.0,1,4,0,0,1,3,-996,0.35,0.37,2.62,0.35,0.35,0.35,6.0,0.0,21.0,0.0,3,45768.8566579017
119776,0,1,1,2.12592980618125,2.0-4.0 (moderate),False,0,3,3,0,0,2,1,47.5,2,0,1,3.0,5,1,0,0,1,2,-996,0.97,0.28,5.23,0.28,0.29,0.24,6.0,0.0,7.0,0.0,3,6198.83631319684
119777,0,1,1,6.5512227362855295,>4.0 (higher),True,0,2,2,0,0,2,1,47.5,1,0,1,5.0,1,3,0,0,1,2,-996,1.18,0.25,1.16,0.25,1.01,0.94,0.0,0.0,10.0,0.0,3,32065.0657459489
119780,0,2,2,3.23595505617977,2.0-4.0 (moderate),True,0,2,2,0,0,1,1,47.5,2,0,1,4.0,1,1,0,0,1,2,-996,1.34,0.48,4.36,0.48,0.83,0.39,2.0,0.0,5.0,0.0,3,19283.2480182464
